nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,mid_hip,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear,left_big_toe,left_small_toe,left_heel,right_big_toe,right_small_toe,right_heel
"(1336.76, 1248.5)","(1366.57, 1290.09)","(1348.99, 1290.08)","(1360.54, 1342.92)","(1319.41, 1342.77)","(1378.17, 1290.1)","(1419.42, 1348.87)","(1360.75, 1372.47)","(1372.5, 1425.19)","(1378.34, 1419.61)","(1407.83, 1525.42)","(1513.6, 1531.76)","(1360.75, 1425.31)","(1301.77, 1519.59)","(1289.83, 1625.4)","(1336.79, 1242.87)","(1337.18, 1242.77)","(nan, nan)","(1354.86, 1243.11)","(1248.82, 1625.8)","(1260.56, 1637.3)","(1290.12, 1631.57)","(1531.23, 1572.57)","(1531.25, 1566.68)","(1525.71, 1531.28)"
"(1307.57, 1242.89)","(1343.22, 1290.06)","(1342.75, 1290.05)","(1343, 1343.27)","(1295.84, 1342.97)","(1343.31, 1290.16)","(1390.39, 1349.03)","(1342.74, 1372.4)","(1343.19, 1425.5)","(1348.9, 1425.47)","(1384.25, 1525.43)","(1484.43, 1531.43)","(1343.02, 1430.99)","(1295.82, 1525.29)","(1278.24, 1625.52)","(nan, nan)","(1319.47, 1237.08)","(nan, nan)","(1342.85, 1242.88)","(1242.83, 1625.77)","(1248.79, 1637.36)","(1284.16, 1631.74)","(1507.88, 1572.71)","(1501.87, 1572.41)","(1513.58, 1525.48)"
"(1290.21, 1248.63)","(1336.93, 1296.01)","(1331.07, 1295.95)","(1336.98, 1354.72)","(1289.92, 1354.79)","(1337.25, 1295.89)","(1372.3, 1372.41)","(1301.71, 1378.42)","(1336.92, 1431.34)","(1337.19, 1431.28)","(1366.43, 1531.27)","(1466.53, 1531.17)","(1331.2, 1431.4)","(1283.91, 1525.58)","(1260.53, 1631.47)","(1295.81, 1242.9)","(1296.06, 1242.93)","(nan, nan)","(1331.28, 1248.68)","(1236.98, 1637.39)","(1242.88, 1655.01)","(1272.36, 1649.09)","(1490.19, 1566.74)","(1484.32, 1560.75)","(1478.52, 1525.19)"
"(1283.94, 1248.92)","(1313.66, 1301.85)","(1301.77, 1301.91)","(1296, 1360.74)","(1266.54, 1366.6)","(1331.15, 1296.22)","(1337.26, 1378.14)","(1284.21, 1378.31)","(1313.63, 1437.11)","(1319.39, 1437.06)","(1336.9, 1531.38)","(1431.49, 1525.51)","(1313.64, 1437.19)","(1254.72, 1531.24)","(1254.88, 1631.68)","(nan, nan)","(1289.82, 1243.14)","(nan, nan)","(1301.9, 1248.95)","(1236.83, 1649.15)","(1242.84, 1661)","(1272.28, 1655.02)","(1449.09, 1554.96)","(1442.99, 1548.99)","(1443.17, 1513.61)"
"(1249.12, 1249.1)","(1296.05, 1301.77)","(1295.77, 1296.17)","(1295.9, 1378.12)","(1248.87, 1378.36)","(1295.9, 1301.98)","(1307.66, 1384.24)","(1254.72, 1384.28)","(1296.07, 1437.31)","(1301.89, 1437.18)","(1290.01, 1537.29)","(1395.89, 1525.7)","(1295.88, 1437.39)","(1248.56, 1531.56)","(1260.54, 1643.23)","(nan, nan)","(1260.58, 1248.65)","(nan, nan)","(1290.21, 1249.1)","(1231.18, 1660.73)","(1242.69, 1666.75)","(1278.28, 1660.85)","(1431.03, 1531.52)","(1425.22, 1531.65)","(1407.76, 1519.65)"
"(1242.89, 1254.77)","(1284.14, 1307.72)","(1283.92, 1301.68)","(1266.48, 1372.45)","(1237.07, 1378.33)","(1289.68, 1319.36)","(1289.85, 1390.06)","(1236.79, 1384.29)","(1289.85, 1437.39)","(1290.04, 1437.21)","(1266.52, 1531.62)","(1284.03, 1619.65)","(1289.72, 1443.04)","(1242.76, 1531.71)","(1260.68, 1637.5)","(1248.69, 1248.77)","(1248.69, 1248.86)","(nan, nan)","(1278.11, 1254.71)","(1225.12, 1660.97)","(1242.56, 1666.93)","(1284.17, 1660.82)","(1243.17, 1643.27)","(1248.69, 1643.13)","(1290.08, 1625.5)"
"(1225.27, 1260.65)","(1260.57, 1313.53)","(1260.56, 1301.91)","(1254.67, 1378.14)","(1213.35, 1378.26)","(1254.85, 1319.49)","(1260.57, 1389.92)","(1213.42, 1389.84)","(1278.16, 1437.4)","(1284.04, 1437.18)","(1242.99, 1531.42)","(1254.91, 1625.67)","(1266.55, 1443.18)","(1225.3, 1537.29)","(1260.62, 1631.67)","(nan, nan)","(1236.92, 1254.61)","(nan, nan)","(1248.93, 1260.59)","(1231.18, 1660.9)","(1242.88, 1666.79)","(1284.1, 1649.16)","(1242.89, 1643.33)","(1243.04, 1643.24)","(1289.77, 1619.81)"
"(1201.79, 1272.21)","(1248.62, 1313.63)","(1248.77, 1307.69)","(1236.96, 1378.33)","(1195.94, 1366.63)","(1242.83, 1331.02)","(1236.98, 1390.38)","(1189.64, 1384.09)","(1249.11, 1437.37)","(1260.69, 1437.17)","(1231.09, 1531.61)","(1260.59, 1619.9)","(1248.69, 1443.03)","(1207.62, 1537.45)","(1266.45, 1631.65)","(1207.65, 1254.61)","(1207.69, 1254.79)","(nan, nan)","(1242.77, 1272.28)","(1237, 1666.5)","(1248.52, 1666.85)","(1289.73, 1649.07)","(1248.72, 1643.12)","(1248.88, 1637.35)","(1289.7, 1619.69)"
"(1189.92, 1266.41)","(1236.94, 1319.45)","(1242.96, 1313.5)","(1236.98, 1378.4)","(1189.76, 1384.08)","(1219.26, 1330.98)","(1201.93, 1390.24)","(1154.88, 1383.99)","(1242.59, 1443.1)","(1242.94, 1437.49)","(1207.5, 1537.52)","(1260.55, 1625.63)","(1236.79, 1448.89)","(1201.51, 1548.96)","(1278.09, 1631.71)","(nan, nan)","(1195.83, 1254.62)","(nan, nan)","(1213.38, 1266.35)","(1242.75, 1666.88)","(1248.93, 1667.03)","(1290.04, 1643.26)","(1236.75, 1660.8)","(1242.65, 1655.05)","(1289.66, 1625.81)"
"(1166.38, 1266.33)","(1207.81, 1319.41)","(1225.28, 1313.51)","(1231.1, 1384.03)","(1154.86, 1360.69)","(1201.71, 1325.41)","(1172.24, 1390.26)","(1148.66, 1360.54)","(1207.52, 1449.01)","(1207.44, 1448.87)","(1154.53, 1525.64)","(1242.7, 1566.61)","(1207.63, 1454.87)","(1201.95, 1549.03)","(1278.13, 1631.61)","(nan, nan)","(1183.84, 1254.6)","(nan, nan)","(1201.46, 1260.65)","(1242.67, 1666.53)","(1248.88, 1666.83)","(1290.03, 1643.23)","(1231.08, 1619.61)","(nan, nan)","(1248.66, 1560.81)"
"(1154.38, 1254.88)","(1195.82, 1307.77)","(1201.76, 1301.94)","(1219.39, 1372.31)","(1154.61, 1354.88)","(1183.85, 1319.53)","(1154.52, 1390.22)","(1130.91, 1348.96)","(1195.76, 1443.17)","(1195.53, 1442.96)","(1136.79, 1525.32)","(1201.7, 1537.32)","(1201.42, 1449)","(1201.76, 1543.19)","(1283.88, 1631.43)","(nan, nan)","(1160.33, 1248.96)","(nan, nan)","(1189.99, 1260.49)","(1242.94, 1666.71)","(1254.71, 1666.86)","(1290.21, 1637.27)","(1207.62, 1607.85)","(nan, nan)","(1201.97, 1531.57)"
"(1148.33, 1260.53)","(1189.83, 1307.72)","(1201.56, 1302)","(1225.24, 1360.63)","(1154.52, 1348.85)","(1160.35, 1313.55)","(1142.6, 1384.3)","(1119.2, 1343.2)","(1189.78, 1437.36)","(1195.58, 1437.2)","(1107.65, 1519.46)","(1195.58, 1548.99)","(1183.85, 1443.05)","(1196.03, 1537.48)","(1278.3, 1625.82)","(nan, nan)","(1148.79, 1249.01)","(nan, nan)","(1160.68, 1260.49)","(1243.05, 1666.54)","(1254.58, 1666.71)","(1295.72, 1631.49)","(1195.75, 1602)","(1195.49, 1584.32)","(1201.59, 1537.32)"
"(1119.3, 1254.74)","(1160.66, 1301.83)","(1189.94, 1301.74)","(1195.82, 1360.56)","(1113.3, 1342.94)","(1148.66, 1307.62)","(1107.6, 1384.11)","(1095.57, 1337.22)","(1154.68, 1437.37)","(1160.35, 1437.31)","(1089.69, 1513.75)","(1160.38, 1578.3)","(1154.6, 1437.44)","(1195.75, 1537.4)","(1266.55, 1625.65)","(1113.51, 1248.7)","(1136.85, 1248.87)","(nan, nan)","(1154.42, 1254.85)","(1248.88, 1660.74)","(1260.62, 1660.74)","(1289.82, 1625.7)","(1154.64, 1613.95)","(1154.38, 1607.98)","(1183.97, 1578.36)"
"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(2008.36, 866.131)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(1107.24, 1248.78)","(1148.61, 1295.97)","(1160.64, 1295.86)","(1201.46, 1342.99)","(1148.82, 1360.61)","(1113.49, 1301.63)","(1095.74, 1383.89)","(1072.11, 1331.09)","(1148.31, 1436.99)","(1148.36, 1431.5)","(1066.28, 1513.62)","(1142.68, 1584.52)","(1148.42, 1437.21)","(1189.85, 1531.57)","(1254.75, 1619.69)","(nan, nan)","(1107.73, 1243.12)","(nan, nan)","(1142.73, 1249.07)","(1248.72, 1655.11)","(1260.57, 1649.14)","(1272.42, 1619.7)","(1107.57, 1625.72)","(1113.36, 1619.8)","(1154.39, 1596.19)"
"(1095.58, 1254.58)","(1130.98, 1296.04)","(1154.46, 1296.1)","(1195.39, 1343.11)","(1142.71, 1342.99)","(1101.74, 1296.16)","(1060.65, 1372.3)","(1072.21, 1307.68)","(1113.36, 1431.44)","(1119.17, 1431.45)","(1054.26, 1507.93)","(1101.54, 1596.15)","(1113.21, 1431.45)","(1160.41, 1525.39)","(1243, 1607.78)","(nan, nan)","(1101.44, 1248.69)","(nan, nan)","(1113.3, 1254.54)","(1242.92, 1631.71)","(1248.91, 1625.82)","(1248.92, 1613.74)","(1072.19, 1625.84)","(1078.03, 1625.41)","(1107.54, 1608.02)"
"(1066.19, 1248.91)","(1107.51, 1296.21)","(1142.72, 1295.95)","(1184.02, 1342.8)","(1119.24, 1354.78)","(1083.81, 1301.93)","(1054.25, 1378.38)","(1054.2, 1337)","(1101.78, 1437.02)","(1107.19, 1436.96)","(1030.97, 1519.47)","(1072.24, 1613.88)","(1101.75, 1437.11)","(1154.63, 1525.58)","(1242.87, 1596.07)","(nan, nan)","(1078.05, 1248.57)","(1148.34, 1249.07)","(1101.48, 1254.6)","(1236.94, 1625.83)","(1248.5, 1625.47)","(1248.89, 1602.11)","(1036.8, 1649.07)","(1048.47, 1631.43)","(1095.74, 1619.6)"
"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(2138.13, 872.11)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(1060.08, 1248.87)","(1101.45, 1295.96)","(1125.15, 1295.95)","(1160.37, 1342.96)","(1113.31, 1343.12)","(1060.49, 1296.16)","(1019.25, 1378.16)","(1036.73, 1337.08)","(1095.48, 1431.49)","(1095.64, 1431.47)","(1013.51, 1513.7)","(1025.11, 1619.67)","(1089.7, 1436.92)","(1136.91, 1525.61)","(1236.9, 1578.7)","(nan, nan)","(1060.36, 1248.59)","(1130.88, 1254.65)","(1077.98, 1248.97)","(1225.27, 1625.8)","(1242.98, 1619.86)","(1248.74, 1578.45)","(1001.27, 1631.67)","(1007.1, 1625.74)","(1048.42, 1625.51)"
"(1042.67, 1249.05)","(1072.14, 1296.18)","(1107.32, 1296.15)","(1148.43, 1343.33)","(1095.49, 1372.39)","(1048.57, 1296.19)","(1013.09, 1378.23)","(1019.14, 1348.92)","(1060.55, 1431.44)","(1072.08, 1431.39)","(1007.2, 1525.53)","(1007.06, 1625.48)","(1060.14, 1431.48)","(1107.61, 1525.62)","(1207.57, 1572.78)","(nan, nan)","(1054.14, 1248.66)","(1101.78, 1254.67)","(1060.3, 1249.05)","(1225.17, 1613.62)","(1236.94, 1590.26)","(1231.05, 1572.41)","(966.025, 1649.12)","(971.986, 1637.31)","(1007.59, 1637.29)"
"(1013.64, 1248.67)","(1060.44, 1296.08)","(1101.35, 1296.13)","(1119.3, 1354.71)","(1083.86, 1372.36)","(1025.11, 1296.05)","(1007.21, 1378.42)","(1001.44, 1342.92)","(1054.4, 1437.03)","(1060.21, 1431.53)","(1001.34, 1525.63)","(972.049, 1625.79)","(1048.4, 1437.11)","(1089.79, 1531.23)","(1195.45, 1566.79)","(nan, nan)","(1030.9, 1243.03)","(1101.17, 1249.03)","(1054.25, 1248.83)","(1201.7, 1596.07)","(1201.98, 1578.66)","(1195.99, 1560.69)","(925.025, 1643.3)","(948.351, 1631.47)","(983.806, 1643.36)"
"(1007.18, 1249.11)","(1054.13, 1301.72)","(1066.46, 1301.75)","(1101.62, 1360.67)","(1054.32, 1378.19)","(1013.25, 1301.72)","(977.821, 1383.83)","(1001.33, 1342.99)","(1042.53, 1437.45)","(1048.64, 1437.36)","(977.918, 1531.68)","(960.43, 1637.3)","(1019.33, 1437.5)","(1072.04, 1537.43)","(1166.38, 1549.06)","(nan, nan)","(1013.02, 1248.6)","(nan, nan)","(1036.8, 1249.03)","(1195.74, 1578.57)","(1195.9, 1572.55)","(1184.07, 1537.17)","(919.099, 1660.77)","(930.779, 1643.34)","(966.119, 1660.81)"
"(989.678, 1254.57)","(1019.14, 1301.84)","(1060.05, 1301.86)","(1072.12, 1378.29)","(1048.58, 1372.4)","(995.463, 1301.67)","(966.055, 1378.21)","(960.348, 1366.6)","(1013.44, 1437.43)","(1042.63, 1437.43)","(972.126, 1531.7)","(954.458, 1631.67)","(1007.14, 1437.44)","(972.019, 1543.11)","(954.354, 1637.48)","(nan, nan)","(1001.22, 1248.84)","(1054.12, 1254.85)","(1007.3, 1254.61)","(913.157, 1655.11)","(918.827, 1666.51)","(959.986, 1660.73)","(912.977, 1660.73)","(918.894, 1655.06)","(960.052, 1660.79)"
"(966.104, 1260.47)","(1007.52, 1307.61)","(1042.67, 1307.63)","(1060.08, 1378.32)","(1013.44, 1384.36)","(966.49, 1302)","(960.451, 1383.87)","(930.962, 1389.87)","(1007.09, 1443.1)","(1013.13, 1443.07)","(960.351, 1531.56)","(930.705, 1637.44)","(989.661, 1443.23)","(1001.29, 1537.39)","(1072.04, 1537.31)","(nan, nan)","(971.93, 1254.65)","(1025.11, 1272.25)","(995.679, 1260.67)","(1142.71, 1554.86)","(1136.75, 1543.16)","(1066.26, 1525.57)","(907.072, 1661)","(913.154, 1660.85)","(930.845, 1660.92)"
"(954.368, 1260.51)","(995.563, 1307.68)","(1013.5, 1307.64)","(1036.78, 1378.37)","(983.721, 1383.96)","(960.409, 1307.66)","(942.582, 1383.99)","(913.308, 1395.92)","(989.741, 1443.05)","(1007.33, 1443.06)","(948.427, 1537.26)","(919.335, 1643.34)","(966.349, 1443.04)","(960.1, 1543.07)","(925.131, 1654.87)","(nan, nan)","(960.184, 1254.59)","(1013.21, 1266.48)","(966.376, 1260.61)","(912.898, 1666.71)","(913.23, 1666.99)","(930.909, 1666.6)","(907.078, 1666.63)","(913.032, 1666.64)","(925.12, 1666.6)"
"(930.943, 1266.46)","(971.98, 1313.59)","(1007.43, 1313.61)","(1007.45, 1384.12)","(954.254, 1390.32)","(954.151, 1307.78)","(925.119, 1383.95)","(907.114, 1401.78)","(966.39, 1437.44)","(995.609, 1437.47)","(948.418, 1531.73)","(924.981, 1631.72)","(960.08, 1437.42)","(930.808, 1548.96)","(924.98, 1649.19)","(nan, nan)","(948.452, 1260.45)","(1001.28, 1266.45)","(960.114, 1266.53)","(895.469, 1666.53)","(907.159, 1666.97)","(942.661, 1666.64)","(912.872, 1649.22)","(913.169, 1649.18)","(942.549, 1660.7)"
"(919.395, 1284)","(960.286, 1325.3)","(983.837, 1330.99)","(1001.35, 1384.32)","(948.439, 1390.35)","(925.077, 1325.24)","(918.86, 1384.16)","(883.65, 1425.29)","(959.962, 1437.45)","(966.191, 1442.97)","(919.154, 1543.25)","(924.99, 1649.2)","(930.967, 1437.52)","(913.344, 1566.51)","(1019.27, 1531.41)","(nan, nan)","(925.028, 1272.4)","(972.148, 1284.11)","(942.545, 1278.29)","(1060.11, 1566.55)","(1054.66, 1549.15)","(1025.15, 1525.29)","(901.255, 1666.9)","(907.304, 1666.7)","(942.546, 1666.72)"
"(907.299, 1284)","(942.701, 1331.01)","(965.953, 1331.14)","(966.023, 1389.87)","(913.195, 1384.14)","(918.962, 1331)","(912.875, 1384.31)","(883.691, 1396.06)","(948.479, 1442.95)","(960.397, 1443.1)","(913.067, 1548.94)","(930.917, 1649.22)","(924.855, 1443.03)","(889.696, 1566.62)","(1001.53, 1537.38)","(nan, nan)","(913.114, 1272.38)","(965.887, 1284.16)","(919.363, 1284.04)","(1030.9, 1572.54)","(1019.31, 1566.67)","(1007.12, 1531.21)","(895.364, 1672.46)","(907.243, 1666.74)","(954.122, 1666.76)"
"(883.678, 1284.03)","(919.113, 1331.16)","(948.392, 1331.27)","(913.252, 1383.92)","(871.774, 1360.72)","(907.276, 1336.73)","(901.356, 1390.13)","(866.002, 1390.09)","(919.387, 1448.97)","(948.441, 1448.92)","(913.039, 1548.97)","(930.757, 1655.06)","(913.309, 1449.09)","(866.216, 1566.66)","(966.21, 1549.06)","(nan, nan)","(901.241, 1278.1)","(936.662, 1289.74)","(913.033, 1289.63)","(966.161, 1607.85)","(977.891, 1584.39)","(966.359, 1531.62)","(907.13, 1667.05)","(913.082, 1666.8)","(942.569, 1666.88)"
"(871.74, 1289.68)","(912.983, 1331.23)","(924.878, 1336.87)","(889.588, 1372.41)","(854.362, 1348.83)","(889.589, 1336.75)","(883.821, 1384.26)","(854.247, 1384.27)","(918.769, 1460.74)","(930.811, 1460.7)","(901.319, 1560.68)","(930.714, 1660.75)","(907.194, 1460.83)","(825.141, 1555.01)","(936.596, 1584.36)","(nan, nan)","(872.057, 1283.96)","(919.196, 1289.78)","(895.369, 1289.84)","(919.117, 1655.11)","(930.763, 1649.13)","(954.215, 1596.09)","(907.259, 1672.71)","(913.188, 1666.99)","(948.514, 1666.73)"
"(859.932, 1284.18)","(883.839, 1331.21)","(912.857, 1330.98)","(866.163, 1354.87)","(825.063, 1343.02)","(871.866, 1336.86)","(871.801, 1390.29)","(830.939, 1390.06)","(907.285, 1448.91)","(918.819, 1448.87)","(907.077, 1555.04)","(936.639, 1655.06)","(883.854, 1454.75)","(818.723, 1531.74)","(912.847, 1572.6)","(nan, nan)","(865.825, 1278.31)","(912.941, 1289.61)","(871.917, 1289.75)","(918.896, 1637.34)","(918.999, 1625.67)","(919.048, 1566.63)","(912.945, 1672.81)","(918.92, 1672.45)","(954.347, 1666.73)"
"(825.146, 1283.99)","(871.762, 1325.42)","(877.869, 1330.98)","(842.417, 1372.32)","(813.074, 1343.14)","(865.712, 1331.29)","(866.107, 1389.85)","(824.762, 1401.76)","(872.158, 1449.03)","(895.504, 1448.99)","(877.923, 1555.01)","(930.759, 1649.22)","(866.093, 1449.11)","(783.782, 1525.67)","(871.675, 1572.76)","(nan, nan)","(836.613, 1272.32)","(nan, nan)","(865.708, 1284.12)","(872.027, 1613.75)","(871.769, 1602.03)","(877.959, 1572.72)","(912.991, 1672.58)","(919.094, 1666.86)","(954.146, 1660.88)"
"(819.104, 1278.1)","(854.192, 1331)","(854.18, 1325.33)","(824.622, 1372.32)","(789.456, 1342.92)","(848.348, 1331.18)","(865.887, 1384.06)","(818.802, 1395.9)","(865.747, 1443.11)","(866.282, 1443.13)","(871.99, 1549.05)","(930.838, 1631.69)","(854.181, 1443.15)","(771.902, 1525.59)","(848.38, 1584.34)","(nan, nan)","(824.852, 1266.41)","(nan, nan)","(842.547, 1284.13)","(830.639, 1625.74)","(836.493, 1625.55)","(865.952, 1584.28)","(913.018, 1666.91)","(918.981, 1666.6)","(954.413, 1649.11)"
"(789.554, 1283.98)","(825.002, 1330.99)","(825.005, 1331.12)","(807.125, 1372.31)","(777.628, 1336.99)","(824.761, 1331.02)","(848.313, 1378.22)","(807.072, 1401.89)","(836.567, 1437.46)","(859.898, 1437.5)","(865.993, 1537.36)","(925.151, 1625.85)","(825.07, 1437.52)","(748.233, 1525.43)","(818.717, 1613.58)","(nan, nan)","(807.167, 1272.3)","(nan, nan)","(824.726, 1284.1)","(789.456, 1631.47)","(807.107, 1631.43)","(824.879, 1613.88)","(918.852, 1666.68)","(924.844, 1660.8)","(954.285, 1637.31)"
"(777.923, 1289.8)","(812.902, 1325.42)","(801.195, 1331.3)","(777.808, 1366.59)","(766.077, 1337.07)","(818.828, 1325.34)","(830.823, 1372.39)","(789.483, 1407.71)","(818.806, 1442.97)","(818.866, 1442.96)","(865.89, 1537.24)","(919.357, 1625.66)","(818.729, 1442.97)","(730.436, 1525.18)","(777.794, 1619.55)","(783.576, 1289.89)","(783.768, 1283.91)","(nan, nan)","(813.07, 1284.12)","(760.141, 1649.13)","(771.748, 1643.33)","(783.812, 1619.76)","(913.239, 1660.98)","(919.238, 1655.05)","(942.657, 1631.51)"
"(771.645, 1284.05)","(795.436, 1319.42)","(789.481, 1325.28)","(772.034, 1360.63)","(748.206, 1342.8)","(795.41, 1313.48)","(824.787, 1372.49)","(771.843, 1395.87)","(801.225, 1437.34)","(807.213, 1437.36)","(859.993, 1531.45)","(918.834, 1619.57)","(789.646, 1437.34)","(724.541, 1525.16)","(742.471, 1625.43)","(nan, nan)","(772.084, 1278.06)","(nan, nan)","(789.453, 1284.05)","(718.904, 1660.73)","(724.876, 1660.81)","(765.739, 1625.8)","(918.804, 1655.09)","(919.052, 1649.04)","(924.932, 1619.84)"
"(742.315, 1283.85)","(777.9, 1319.52)","(777.773, 1325.25)","(771.962, 1378.07)","(736.481, 1360.64)","(777.58, 1325.23)","(813.151, 1378.09)","(759.977, 1395.94)","(777.826, 1437.44)","(789.414, 1437.46)","(836.673, 1531.74)","(913.369, 1619.64)","(771.949, 1437.41)","(695.305, 1525.32)","(724.657, 1625.68)","(nan, nan)","(754.265, 1266.47)","(nan, nan)","(772.084, 1278.3)","(683.533, 1660.85)","(689.597, 1666.5)","(730.641, 1631.65)","(918.8, 1643.25)","(919.297, 1631.64)","(919.287, 1625.36)"
"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(2273.33, 825.014)","(nan, nan)","(2249.75, 836.68)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(730.535, 1283.9)","(760.125, 1319.53)","(742.516, 1330.95)","(730.574, 1354.73)","(712.833, 1342.93)","(765.977, 1319.45)","(795.319, 1366.43)","(742.507, 1395.89)","(771.661, 1437.37)","(771.954, 1437.36)","(818.728, 1531.34)","(912.838, 1602.07)","(765.866, 1437.34)","(683.741, 1525.16)","(683.606, 1631.5)","(nan, nan)","(730.927, 1266.53)","(nan, nan)","(754.225, 1283.98)","(642.506, 1660.97)","(665.922, 1666.68)","(695.198, 1649.18)","(913.194, 1631.61)","(919.005, 1625.7)","(918.999, 1613.59)"
"(718.773, 1278.18)","(736.728, 1319.42)","(730.945, 1319.37)","(724.609, 1349.02)","(689.421, 1342.87)","(736.724, 1319.41)","(777.695, 1372.28)","(730.423, 1390.17)","(748.228, 1437.25)","(760.073, 1437.24)","(795.289, 1531.63)","(883.867, 1584.32)","(736.625, 1437.3)","(677.607, 1531.17)","(665.752, 1637.36)","(nan, nan)","(724.671, 1266.36)","(nan, nan)","(736.57, 1278.31)","(624.581, 1660.79)","(630.55, 1666.61)","(671.768, 1660.7)","(912.835, 1631.41)","(913.08, 1625.53)","(912.924, 1584.28)"
"(689.647, 1284.17)","(730.501, 1319.53)","(730.432, 1319.42)","(730.44, 1378.17)","(683.566, 1349)","(724.812, 1325.33)","(760.112, 1383.85)","(701.178, 1384.27)","(730.492, 1437.49)","(736.475, 1437.34)","(772.105, 1531.65)","(871.669, 1572.42)","(724.672, 1442.95)","(665.744, 1531.69)","(636.623, 1637.42)","(707.024, 1283.94)","(706.978, 1278.16)","(nan, nan)","(724.848, 1284)","(607.01, 1649.16)","(612.944, 1660.91)","(648.106, 1660.72)","(883.827, 1613.71)","(883.754, 1602)","(877.988, 1566.68)"
"(677.567, 1283.93)","(707.115, 1331.16)","(695.276, 1331.14)","(683.632, 1378.4)","(659.889, 1360.58)","(718.615, 1331.18)","(730.849, 1384.11)","(683.548, 1389.92)","(718.676, 1443.13)","(724.533, 1443.06)","(754.095, 1537.4)","(842.458, 1566.81)","(701.268, 1443.22)","(642.404, 1537.34)","(630.644, 1643.23)","(nan, nan)","(683.39, 1272.23)","(nan, nan)","(707.12, 1284.19)","(595.129, 1654.92)","(595.414, 1666.49)","(636.323, 1660.93)","(871.759, 1590.42)","(866.053, 1584.42)","(860.177, 1560.77)"
"(665.797, 1284.14)","(689.59, 1331.07)","(689.517, 1331.13)","(683.385, 1378.31)","(636.775, 1354.83)","(683.688, 1331.06)","(724.467, 1384.25)","(671.566, 1390.29)","(695.201, 1443.07)","(712.813, 1443.03)","(730.496, 1548.97)","(824.685, 1543.27)","(689.298, 1443.05)","(636.383, 1537.21)","(624.749, 1649.23)","(nan, nan)","(671.816, 1278.16)","(nan, nan)","(683.731, 1289.66)","(589.301, 1660.71)","(595.114, 1666.72)","(630.466, 1666.58)","(854.188, 1578.7)","(842.512, 1578.42)","(836.597, 1531.66)"
"(636.358, 1289.67)","(677.56, 1331.07)","(677.509, 1325.33)","(677.472, 1384.01)","(630.686, 1384.08)","(677.354, 1331.27)","(689.377, 1389.92)","(636.446, 1390.08)","(677.703, 1454.9)","(683.49, 1454.75)","(707.054, 1560.8)","(789.51, 1543.12)","(671.73, 1454.96)","(630.187, 1549.02)","(618.704, 1660.73)","(nan, nan)","(642.305, 1283.87)","(nan, nan)","(677.341, 1289.73)","(583.173, 1666.77)","(589.091, 1672.48)","(624.695, 1666.68)","(824.68, 1566.64)","(819.06, 1566.58)","(813.091, 1531.42)"
"(630.22, 1290.04)","(665.736, 1331.29)","(665.772, 1330.99)","(642.448, 1384.09)","(612.783, 1389.98)","(654.152, 1336.95)","(677.349, 1390.23)","(624.401, 1396.17)","(671.746, 1460.61)","(677.7, 1454.92)","(683.699, 1566.81)","(777.922, 1543.09)","(654.184, 1460.69)","(606.98, 1554.88)","(606.945, 1666.56)","(630.58, 1289.7)","(630.578, 1289.64)","(nan, nan)","(642.375, 1289.98)","(577.31, 1667.05)","(583.439, 1672.9)","(618.785, 1667.07)","(812.902, 1572.57)","(807.214, 1572.41)","(789.602, 1531.55)"
"(606.867, 1289.95)","(642.399, 1336.98)","(642.213, 1336.82)","(636.302, 1390.04)","(595.133, 1401.84)","(636.721, 1337.16)","(642.244, 1396.16)","(601.16, 1425.17)","(648.198, 1460.74)","(665.824, 1454.94)","(642.38, 1566.78)","(736.44, 1537.24)","(642.274, 1466.57)","(595.104, 1554.99)","(601.142, 1661.03)","(nan, nan)","(618.715, 1284.15)","(nan, nan)","(636.234, 1289.85)","(583.197, 1667)","(589.091, 1672.83)","(618.701, 1666.96)","(765.975, 1560.92)","(765.833, 1560.91)","(748.259, 1531.25)"
