nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,mid_hip,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear,left_big_toe,left_small_toe,left_heel,right_big_toe,right_small_toe,right_heel
"(1001.42, 1313.44)","(1031.01, 1354.74)","(1060.24, 1349.1)","(1095.56, 1413.7)","(1054.31, 1425.42)","(1007.46, 1349.11)","(977.887, 1425.33)","(966.185, 1425.43)","(1019.2, 1484.08)","(1042.7, 1478.64)","(966.361, 1578.53)","(954.431, 1684.4)","(1013.04, 1484.06)","(1048.54, 1590.41)","(1154.71, 1584.44)","(nan, nan)","(1007.27, 1301.8)","(1060.13, 1307.67)","(1013.47, 1307.81)","(1189.92, 1631.43)","(1195.63, 1619.71)","(1160.49, 1578.24)","(912.953, 1696.34)","(919.101, 1684.64)","(960.094, 1707.94)"
"(972.053, 1319.36)","(1013.42, 1360.65)","(1054.39, 1360.72)","(1066.37, 1431)","(1048.69, 1425.43)","(983.87, 1360.58)","(966.317, 1430.97)","(925.104, 1437.38)","(1013.13, 1484.12)","(1030.98, 1484.11)","(966.412, 1578.5)","(948.413, 1690.34)","(1001.4, 1484.08)","(972.152, 1584.41)","(948.403, 1696.29)","(nan, nan)","(983.761, 1307.7)","(1048.41, 1313.53)","(1007.06, 1313.52)","(907.255, 1707.96)","(913.057, 1713.79)","(954.218, 1713.59)","(901.269, 1707.91)","(912.991, 1707.87)","(954.13, 1713.71)"
"(965.858, 1330.98)","(1007.17, 1366.42)","(1025.02, 1366.55)","(1054.35, 1431.34)","(1019.19, 1431.25)","(966.312, 1366.54)","(960.358, 1431.21)","(919.249, 1437.41)","(1007.18, 1484.24)","(1013.57, 1484.25)","(960.434, 1578.54)","(936.667, 1690.36)","(978.06, 1484.28)","(960.435, 1590.39)","(948.381, 1702.24)","(nan, nan)","(966.116, 1319.4)","(1013.57, 1330.99)","(978.055, 1325.4)","(907.095, 1713.63)","(913.088, 1714.02)","(954.403, 1714.03)","(895.574, 1702.13)","(912.899, 1702.1)","(954.121, 1713.58)"
"(948.317, 1336.73)","(983.702, 1378.21)","(1007.58, 1378.09)","(1019.29, 1431.45)","(1001.49, 1437.09)","(960.417, 1378.21)","(948.52, 1431.53)","(912.969, 1472.32)","(978.001, 1484.48)","(1007.03, 1484.48)","(954.219, 1584.62)","(1060.29, 1578.31)","(966.055, 1484.56)","(936.668, 1601.93)","(936.796, 1702.14)","(nan, nan)","(959.858, 1325.27)","(1007.41, 1336.81)","(965.995, 1331.13)","(907.225, 1713.7)","(913.193, 1714.17)","(954.315, 1713.81)","(1095.51, 1596.22)","(1089.81, 1590.38)","(1066.16, 1572.44)"
"(925.07, 1336.82)","(966.036, 1378.32)","(995.565, 1378.28)","(1007.57, 1431.5)","(1001.3, 1437.5)","(942.69, 1378.36)","(930.736, 1436.95)","(907.215, 1478.37)","(966.436, 1490.09)","(995.63, 1484.58)","(942.553, 1590.25)","(1030.85, 1578.56)","(960.179, 1490.29)","(918.87, 1613.56)","(942.477, 1702.22)","(nan, nan)","(930.889, 1330.96)","(977.975, 1337)","(954.304, 1331.23)","(907.273, 1713.78)","(913.221, 1714.17)","(959.934, 1713.68)","(1060.2, 1607.96)","(1054.59, 1607.86)","(1042.62, 1572.82)"
"(918.783, 1337.04)","(960.059, 1378.23)","(966.375, 1383.84)","(960.338, 1431.52)","(912.966, 1437.41)","(930.872, 1378.27)","(919.349, 1431.58)","(877.913, 1454.81)","(960.468, 1490.07)","(972.146, 1490.12)","(919.042, 1596.12)","(948.313, 1702.01)","(954.207, 1490.14)","(907.144, 1613.72)","(1007.53, 1584.27)","(nan, nan)","(919.109, 1331.23)","(966.147, 1337.08)","(936.691, 1336.85)","(1054.3, 1619.47)","(1048.43, 1608.01)","(1013.12, 1572.65)","(889.675, 1719.94)","(907.283, 1714.13)","(959.93, 1713.93)"
"(907.086, 1336.99)","(930.842, 1378.42)","(954.191, 1383.88)","(919.062, 1431.36)","(872.15, 1431.48)","(919.065, 1383.86)","(919.072, 1437.02)","(877.945, 1472.34)","(948.485, 1490.2)","(960.088, 1490.3)","(912.978, 1590.23)","(936.705, 1702.18)","(930.91, 1490.3)","(872.029, 1602.09)","(972.15, 1584.35)","(nan, nan)","(912.978, 1331.18)","(nan, nan)","(919.142, 1336.91)","(1007.37, 1625.44)","(1007.23, 1619.59)","(983.758, 1578.27)","(901.344, 1719.75)","(913.003, 1713.96)","(954.257, 1713.93)"
"(877.903, 1337.2)","(919.208, 1383.96)","(942.607, 1384.09)","(912.855, 1431.2)","(866.198, 1413.58)","(912.902, 1384.06)","(901.472, 1437.06)","(865.813, 1437.31)","(924.901, 1501.97)","(954.216, 1502.03)","(913.044, 1607.93)","(942.601, 1708.14)","(913.306, 1501.9)","(865.769, 1596.21)","(919.295, 1655.06)","(nan, nan)","(889.591, 1336.82)","(930.869, 1337.29)","(912.974, 1337.07)","(913.122, 1713.64)","(918.959, 1708.08)","(948.415, 1666.81)","(907.232, 1719.87)","(918.879, 1714.15)","(954.473, 1714)"
"(871.876, 1336.83)","(912.913, 1383.91)","(918.948, 1378.38)","(877.822, 1425.5)","(842.593, 1413.55)","(901.249, 1384.15)","(895.35, 1437.4)","(854.241, 1454.79)","(913.398, 1501.95)","(924.943, 1501.96)","(913.008, 1607.88)","(954.349, 1707.93)","(907.286, 1502.06)","(824.648, 1578.78)","(901.358, 1613.67)","(nan, nan)","(872.191, 1331.05)","(918.958, 1336.84)","(895.539, 1337.02)","(919.009, 1666.74)","(918.942, 1655)","(913.127, 1596.24)","(918.935, 1719.76)","(930.732, 1714.03)","(960.467, 1713.92)"
"(865.678, 1336.77)","(895.45, 1384.03)","(907.28, 1384.04)","(871.885, 1431.32)","(824.991, 1396.13)","(877.71, 1384.1)","(872.175, 1437.36)","(830.87, 1437.32)","(907.354, 1496.1)","(918.82, 1496.12)","(901.232, 1607.95)","(954.151, 1702.04)","(889.542, 1496.17)","(813.027, 1578.41)","(877.721, 1619.7)","(nan, nan)","(865.997, 1325.41)","(nan, nan)","(872.167, 1336.86)","(895.516, 1672.58)","(883.722, 1660.81)","(901.315, 1619.66)","(918.801, 1719.78)","(925.059, 1714.1)","(960.373, 1708.12)"
"(836.622, 1336.88)","(872.129, 1378.12)","(872.165, 1378.24)","(854.345, 1425.51)","(818.788, 1390.22)","(871.754, 1378.18)","(877.721, 1431.25)","(830.888, 1449)","(877.747, 1490.3)","(895.502, 1490.41)","(877.998, 1596.27)","(948.457, 1690.31)","(871.79, 1490.25)","(777.924, 1572.47)","(865.934, 1625.35)","(nan, nan)","(848.474, 1331.05)","(nan, nan)","(866.263, 1336.76)","(865.828, 1666.77)","(860.213, 1660.83)","(872.163, 1625.37)","(918.797, 1713.95)","(925.065, 1713.7)","(960.298, 1702.02)"
"(824.626, 1331.16)","(865.809, 1372.45)","(865.768, 1372.42)","(825.081, 1425.18)","(801.38, 1390.1)","(865.759, 1378.22)","(866.244, 1431.05)","(824.637, 1443)","(866.099, 1484.54)","(871.973, 1484.59)","(877.773, 1596.17)","(948.48, 1678.8)","(860.132, 1484.54)","(771.84, 1572.45)","(830.843, 1643.3)","(nan, nan)","(824.98, 1319.48)","(nan, nan)","(854.174, 1331.14)","(818.857, 1690.38)","(824.552, 1684.46)","(860.077, 1643.22)","(913.375, 1719.64)","(925.032, 1713.94)","(960.32, 1690.48)"
"(807.18, 1331.24)","(830.952, 1378.26)","(825.165, 1383.86)","(818.747, 1425.25)","(778.078, 1384.35)","(830.933, 1372.45)","(865.839, 1419.57)","(818.627, 1443.1)","(842.597, 1484.42)","(860.041, 1484.52)","(877.827, 1584.62)","(942.664, 1678.6)","(830.822, 1484.45)","(742.528, 1560.83)","(807.215, 1649.23)","(nan, nan)","(818.619, 1319.55)","(nan, nan)","(825.136, 1331.23)","(783.552, 1672.78)","(795.401, 1672.74)","(818.91, 1660.91)","(918.958, 1719.57)","(924.914, 1713.78)","(960.171, 1690.3)"
[ 798.399 1331.105],[ 827.7735 1375.29  ],[ 822.045 1378.17 ],[ 807.0985 1425.21  ],[ 777.782 1384.285],[ 827.8405 1372.375 ],[ 860.   1422.52],"(nan, nan)",[ 833.6805 1484.285 ],[ 845.3425 1484.345 ],"(nan, nan)","(nan, nan)",[ 824.952 1484.29 ],[ 739.501 1560.75 ],"(nan, nan)","(2025.96, 995.634)",[ 812.8825 1319.445 ],"(2008.42, 1007.16)",[ 824.927 1331.14 ],"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(789.618, 1330.97)","(824.595, 1372.32)","(818.925, 1372.48)","(795.45, 1425.17)","(777.486, 1384.22)","(824.748, 1372.3)","(854.161, 1425.47)","(801.174, 1437.39)","(824.764, 1484.15)","(830.644, 1484.17)","(866.269, 1578.58)","(930.779, 1672.72)","(819.082, 1484.13)","(736.474, 1560.67)","(777.525, 1666.5)",[2037.665  998.587],"(807.146, 1319.34)","(nan, nan)","(824.718, 1331.05)","(742.523, 1678.76)","(765.984, 1678.74)","(783.521, 1666.83)","(919.068, 1708)","(925.142, 1702.11)","(954.165, 1678.73)"
"(777.791, 1331)","(813.046, 1360.63)","(801.288, 1366.49)","(777.972, 1425.24)","(760.082, 1389.98)","(818.626, 1360.65)","(836.729, 1413.69)","(789.656, 1431.37)","(812.952, 1484.11)","(818.808, 1484.19)","(860.074, 1578.27)","(924.845, 1666.71)","(795.498, 1484.06)","(730.355, 1560.7)","(736.559, 1672.5)",[2043.5175 1000.0635],"(783.71, 1319.34)","(nan, nan)","(813.037, 1330.97)","(701.172, 1696.27)","(718.942, 1702.17)","(754.168, 1673.04)","(919.321, 1702.19)","(925.049, 1696.23)","(942.596, 1672.49)"
"(771.532, 1319.52)","(795.307, 1360.73)","(783.678, 1366.57)","(771.616, 1396.08)","(730.963, 1384.32)","(789.582, 1354.86)","(824.903, 1413.64)","(777.618, 1431.55)","(783.531, 1484.07)","(795.358, 1484.12)","(836.742, 1578.33)","(918.779, 1649.12)","(777.701, 1484.06)","(718.78, 1572.38)","(718.875, 1672.74)","(nan, nan)","(772.001, 1307.72)","(nan, nan)","(789.424, 1330.97)","(677.81, 1690.4)","(683.829, 1702.16)","(724.786, 1684.39)","(919.281, 1684.6)","(919.209, 1678.69)","(924.887, 1649.22)"
[ 756.9855 1319.495 ],[ 786.491 1360.705],[ 780.6295 1363.655 ],[ 771.6925 1407.76  ],"(nan, nan)",[ 780.7635 1360.66  ],[ 821.7335 1416.6   ],[ 771.768 1431.425],[ 780.511 1481.315],[ 786.675 1481.33 ],[ 827.8365 1578.295 ],"(nan, nan)",[ 774.6895 1481.295 ],[ 707.0215 1572.385 ],[ 701.3555 1672.87  ],"(2661.73, 842.594)",[ 766.0225 1307.715 ],"(2655.88, 860.02)",[ 783.4845 1330.975 ],"(nan, nan)","(nan, nan)",[ 710.091 1687.35 ],"(nan, nan)","(nan, nan)","(nan, nan)"
"(742.439, 1319.47)","(777.675, 1360.68)","(777.581, 1360.74)","(771.769, 1419.44)","(730.83, 1395.99)","(771.945, 1366.46)","(818.564, 1419.56)","(765.918, 1431.3)","(777.491, 1478.56)","(777.992, 1478.54)","(818.931, 1578.26)","(912.957, 1631.48)","(771.678, 1478.53)","(695.263, 1572.39)","(683.836, 1673)","(nan, nan)","(760.044, 1307.71)","(nan, nan)","(777.545, 1330.98)","(659.966, 1684.54)","(671.682, 1696.36)","(695.396, 1690.31)","(919.134, 1672.85)","(924.844, 1672.5)","(919.129, 1631.66)"
"(730.851, 1313.66)","(765.975, 1366.46)","(748.411, 1372.34)","(724.909, 1401.8)","(718.739, 1384.37)","(771.958, 1360.63)","(789.534, 1425.35)","(736.716, 1431.01)","(765.764, 1484.23)","(771.576, 1484.25)","(807.052, 1578.73)","(901.402, 1625.68)","(754.12, 1484.21)","(683.485, 1572.74)","(677.415, 1678.66)","(nan, nan)","(736.664, 1301.99)","(nan, nan)","(765.95, 1331)","(636.307, 1690.29)","(636.722, 1707.85)","(677.809, 1702.08)","(918.905, 1672.74)","(918.822, 1666.89)","(913.317, 1625.46)"
"(724.49, 1319.45)","(748.259, 1366.44)","(736.579, 1372.31)","(724.685, 1413.55)","(689.632, 1390.03)","(754.206, 1354.9)","(777.539, 1425.31)","(730.358, 1425.46)","(736.492, 1484.26)","(748.387, 1484.21)","(783.694, 1584.37)","(877.767, 1625.38)","(730.696, 1484.28)","(677.787, 1572.79)","(648.242, 1678.61)","(nan, nan)","(724.876, 1307.59)","(nan, nan)","(742.385, 1325.34)","(612.879, 1684.58)","(624.746, 1702.12)","(665.727, 1702.04)","(907.343, 1655)","(912.857, 1643.3)","(901.381, 1619.91)"
"(695.338, 1330.99)","(730.687, 1378.2)","(730.625, 1378.27)","(712.991, 1431.12)","(683.246, 1390.39)","(730.605, 1378.17)","(765.761, 1431.2)","(707.117, 1431.1)","(724.948, 1484.48)","(730.845, 1484.42)","(765.887, 1584.4)","(865.974, 1601.95)","(724.395, 1484.45)","(671.532, 1578.59)","(636.692, 1684.61)","(nan, nan)","(712.851, 1313.61)","(nan, nan)","(730.444, 1331.06)","(606.914, 1690.49)","(612.913, 1707.99)","(648.147, 1707.97)","(889.615, 1631.58)","(878.015, 1625.75)","(872.166, 1584.52)"
"(683.456, 1319.48)","(718.847, 1372.47)","(712.865, 1372.45)","(707.003, 1431.34)","(671.695, 1419.51)","(724.396, 1372.45)","(742.346, 1431.49)","(683.666, 1436.97)","(718.746, 1484.53)","(724.683, 1484.53)","(736.522, 1602.06)","(842.437, 1584.34)","(701.264, 1484.53)","(642.527, 1584.46)","(636.193, 1690.34)","(nan, nan)","(689.309, 1307.7)","(nan, nan)","(718.605, 1331.1)","(601.1, 1696.19)","(606.945, 1708.05)","(636.6, 1708.04)","(872.017, 1625.43)","(871.81, 1619.7)","(865.777, 1578.33)"
"(671.518, 1325.22)","(701.104, 1378.14)","(695.398, 1378.06)","(683.673, 1431.31)","(648.258, 1425.32)","(701.247, 1378.22)","(724.377, 1436.97)","(671.548, 1431.36)","(695.322, 1484.62)","(718.734, 1490.06)","(718.672, 1602.07)","(801.152, 1584.58)","(683.803, 1484.62)","(636.411, 1578.75)","(630.416, 1696.24)","(nan, nan)","(677.438, 1307.79)","(nan, nan)","(689.326, 1331)","(595.251, 1707.89)","(601.025, 1713.85)","(630.74, 1713.66)","(824.875, 1608.01)","(819.127, 1607.94)","(813.084, 1578.45)"
"(642.199, 1331.11)","(677.884, 1378.25)","(677.443, 1378.06)","(677.545, 1431.51)","(630.756, 1436.99)","(683.551, 1383.95)","(695.227, 1437.3)","(636.721, 1437.19)","(677.886, 1501.84)","(683.561, 1496.07)","(683.75, 1613.6)","(760.035, 1578.84)","(677.56, 1501.9)","(630.263, 1584.34)","(630.368, 1707.79)","(648.337, 1319.46)","(654.029, 1319.48)","(nan, nan)","(677.774, 1331.23)","(589.447, 1713.76)","(595.402, 1719.56)","(636.297, 1713.88)","(807.055, 1607.82)","(801.198, 1607.81)","(760.105, 1578.27)"
"(636.147, 1331.26)","(671.784, 1378.33)","(671.759, 1378.1)","(648.101, 1431.46)","(618.818, 1437.23)","(671.729, 1384.01)","(677.254, 1437.38)","(618.706, 1437.5)","(677.436, 1501.89)","(683.266, 1496.16)","(671.722, 1613.85)","(748.208, 1578.53)","(665.811, 1502.05)","(612.778, 1596.06)","(630.473, 1707.82)","(nan, nan)","(636.598, 1325.39)","(nan, nan)","(665.843, 1336.96)","(589.496, 1713.7)","(595.418, 1719.54)","(636.416, 1713.86)","(783.526, 1607.91)","(777.665, 1602.03)","(754.239, 1572.55)"
[ 624.481 1331.26 ],[ 662.8975 1381.235 ],[ 668.754 1378.25 ],"(nan, nan)","(nan, nan)",[ 657.0515 1384.21  ],[ 656.9325 1443.12  ],"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(2049.37, 1001.54)",[ 630.6005 1325.33  ],"(2020.19, 1013.2)",[ 651.243 1336.95 ],"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(612.815, 1331.26)","(654.011, 1384.14)","(665.749, 1378.4)","(642.364, 1437.13)","(595.206, 1437.47)","(642.374, 1384.41)","(636.611, 1448.86)","(595.139, 1449.07)","(665.783, 1501.96)","(677.335, 1496.16)","(642.291, 1607.86)","(712.893, 1584.3)","(648.246, 1507.91)","(595.309, 1590.29)","(630.588, 1707.94)","(nan, nan)","(624.603, 1325.27)","(nan, nan)","(636.643, 1336.94)","(589.216, 1719.58)","(595.412, 1720.1)","(636.733, 1714.03)","(748.207, 1607.81)","(736.502, 1607.79)","(718.917, 1578.38)"
"(595.172, 1337.33)","(636.567, 1389.91)","(659.914, 1384.45)","(636.578, 1437.57)","(583.495, 1443.24)","(630.339, 1390.05)","(624.613, 1454.85)","(571.659, 1460.79)","(636.662, 1519.39)","(665.813, 1519.4)","(624.438, 1613.77)","(630.341, 1702.05)","(630.528, 1519.46)","(589.136, 1607.88)","(630.609, 1707.92)","(nan, nan)","(606.963, 1336.99)","(nan, nan)","(630.583, 1342.85)","(589.127, 1720.04)","(595.319, 1725.85)","(642.386, 1713.92)","(595.191, 1713.97)","(601.017, 1713.74)","(636.436, 1707.96)"
[ 589.3585 1337.295 ],[ 633.534 1387.19 ],[ 648.319 1384.395],[ 639.389 1437.27 ],[ 580.5705 1443.2   ],[ 615.7635 1390.13  ],[ 607.0725 1460.715 ],[ 562.8845 1469.5   ],[ 633.6265 1516.61  ],[ 654.0035 1516.565 ],[ 609.896 1610.89 ],"(nan, nan)",[ 624.6055 1519.47  ],[ 586.31  1607.915],[ 630.645 1704.985],"(2679.6, 854.115)",[ 598.1705 1337.    ],"(2662.21, 865.822)",[ 624.66  1342.865],[ 589.269 1719.94 ],[ 601.099 1722.95 ],[ 642.374 1711.015],[ 592.136 1716.79 ],"(nan, nan)","(nan, nan)"
"(583.545, 1337.26)","(630.501, 1384.47)","(636.724, 1384.34)","(642.2, 1436.97)","(577.646, 1443.16)","(601.188, 1390.21)","(589.532, 1466.58)","(554.11, 1478.21)","(630.591, 1513.83)","(642.194, 1513.73)","(595.354, 1608.01)","(630.362, 1702.01)","(618.683, 1519.48)","(583.484, 1607.95)","(630.681, 1702.05)","(nan, nan)","(589.378, 1337.01)","(nan, nan)","(618.737, 1342.88)","(589.411, 1719.84)","(606.879, 1720.05)","(642.362, 1708.11)","(589.081, 1719.61)","(589.46, 1713.97)","(636.617, 1713.55)"
[ 580.5225 1340.08  ],[ 621.7215 1387.23  ],[ 633.694 1384.385],[ 639.3145 1436.965 ],"(nan, nan)",[ 595.321 1390.275],[ 583.432 1463.69 ],"(nan, nan)",[ 624.69 1510.87],[ 636.2525 1510.765 ],"(nan, nan)","(nan, nan)",[ 609.928 1516.635],"(nan, nan)","(nan, nan)","(2055.42, 1001.55)",[ 586.416 1337.15 ],"(2043.5, 1013.02)",[ 609.87 1343.02],"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(577.5, 1342.9)","(612.942, 1389.99)","(630.664, 1384.43)","(636.429, 1436.96)","(559.952, 1437.46)","(589.454, 1390.34)","(577.332, 1460.8)","(536.414, 1437.51)","(618.789, 1507.91)","(630.311, 1507.8)","(583.46, 1607.85)","(665.842, 1607.97)","(601.173, 1513.79)","(571.619, 1607.88)","(630.777, 1702.08)","(nan, nan)","(583.454, 1337.29)","(nan, nan)","(601.003, 1343.16)","(589.547, 1719.66)","(612.769, 1719.93)","(648.199, 1708.1)","(677.741, 1625.63)","(677.462, 1619.82)","(677.443, 1590.38)"
"(548.143, 1337.12)","(595.086, 1389.82)","(624.44, 1384.37)","(642.482, 1431.56)","(583.461, 1443.05)","(583.244, 1390)","(548.063, 1448.95)","(518.591, 1437.04)","(589.524, 1519.45)","(606.909, 1513.81)","(548.018, 1601.99)","(630.49, 1666.77)","(583.627, 1519.6)","(583.279, 1613.83)","(636.35, 1707.89)","(nan, nan)","(565.662, 1336.77)","(nan, nan)","(589.099, 1342.74)","(589.508, 1719.98)","(612.862, 1725.68)","(654.027, 1713.7)","(595.137, 1707.94)","(595.322, 1690.37)","(642.289, 1666.72)"
"(536.426, 1337.19)","(583.409, 1383.99)","(595.131, 1383.93)","(630.342, 1431.1)","(542.318, 1431.44)","(559.846, 1384.21)","(536.376, 1443.2)","(500.936, 1431.35)","(583.465, 1513.6)","(589.405, 1507.74)","(548.25, 1590.32)","(636.153, 1678.75)","(577.415, 1519.44)","(542.362, 1596.15)","(636.149, 1684.52)","(nan, nan)","(542.288, 1336.85)","(nan, nan)","(571.736, 1337.36)","(601.192, 1719.78)","(624.595, 1719.64)","(648.181, 1696.29)","(589.564, 1720.02)","(595.239, 1714.11)","(659.876, 1696.14)"
"(530.294, 1336.97)","(571.547, 1384.02)","(589.059, 1383.89)","(624.575, 1431.2)","(548.134, 1425.19)","(542.122, 1384.15)","(507.031, 1443.02)","(489.272, 1425.22)","(571.473, 1496.14)","(583.175, 1496.02)","(495.269, 1578.33)","(559.842, 1596.07)","(548.153, 1507.8)","(577.395, 1601.94)","(636.463, 1690.37)","(nan, nan)","(536.221, 1331.16)","(nan, nan)","(548.112, 1337.08)","(601.223, 1714.11)","(624.708, 1719.7)","(659.917, 1702.06)","(542.467, 1625.77)","(548.178, 1625.4)","(565.823, 1584.27)"
"(506.772, 1331.17)","(547.981, 1378.22)","(577.314, 1378.06)","(612.859, 1419.62)","(565.716, 1431.15)","(536.105, 1378.37)","(495.274, 1443.13)","(483.425, 1413.6)","(542.33, 1496.19)","(548.048, 1495.98)","(483.323, 1572.61)","(548.288, 1637.46)","(542.176, 1507.73)","(571.598, 1602.04)","(630.579, 1678.79)","(nan, nan)","(524.468, 1319.45)","(nan, nan)","(536.55, 1331.22)","(595.084, 1713.89)","(612.894, 1714.15)","(642.217, 1690.31)","(536.539, 1672.81)","(536.445, 1666.98)","(577.409, 1654.95)"
"(495.083, 1325.33)","(536.27, 1366.59)","(553.968, 1366.47)","(601.073, 1396.13)","(577.439, 1419.56)","(501.111, 1372.5)","(483.166, 1431.19)","(483.216, 1390.33)","(536.164, 1484.44)","(541.971, 1484.24)","(454.105, 1572.39)","(530.397, 1643.32)","(530.324, 1490.12)","(548.166, 1584.57)","(630.191, 1672.87)","(nan, nan)","(501.048, 1313.52)","(nan, nan)","(530.341, 1331.19)","(595.341, 1713.63)","(618.604, 1708.13)","(636.306, 1678.49)","(501.164, 1672.99)","(506.843, 1672.55)","(541.963, 1655.11)"
"(483.128, 1319.5)","(506.906, 1378.1)","(536.553, 1366.46)","(583.531, 1407.75)","(542.297, 1419.59)","(489.103, 1378.33)","(448.207, 1437.29)","(447.983, 1401.98)","(512.709, 1484.55)","(530.517, 1484.31)","(447.877, 1572.46)","(494.831, 1666.67)","(495.248, 1490.25)","(542.327, 1584.29)","(618.773, 1672.64)","(nan, nan)","(489.06, 1307.76)","(541.981, 1331.17)","(495.282, 1331.2)","(595.281, 1713.61)","(612.95, 1708.05)","(630.544, 1672.85)","(459.815, 1696.31)","(477.455, 1678.76)","(495.449, 1667.06)"
"(459.866, 1319.42)","(495.376, 1372.28)","(536.28, 1360.71)","(583.097, 1413.53)","(536.433, 1419.48)","(465.704, 1372.39)","(442.012, 1437.19)","(441.837, 1390.27)","(495.321, 1484.38)","(524.468, 1484.2)","(436.218, 1566.78)","(459.902, 1666.74)","(489.102, 1484.54)","(536.318, 1584.34)","(612.728, 1667.04)","(nan, nan)","(477.417, 1313.44)","(535.934, 1336.88)","(489.076, 1331.09)","(601.036, 1707.88)","(612.81, 1702.09)","(630.238, 1672.44)","(436.12, 1696.28)","(442.219, 1678.82)","(477.496, 1667.09)"
"(453.918, 1325.33)","(489.369, 1366.52)","(530.275, 1366.56)","(571.654, 1413.55)","(536.065, 1390.31)","(448.176, 1366.52)","(412.781, 1431.57)","(441.864, 1384.33)","(489.089, 1484.28)","(495.104, 1484.13)","(418.606, 1572.45)","(436.093, 1672.73)","(471.659, 1484.35)","(524.411, 1578.6)","(601.118, 1666.57)","(nan, nan)","(459.843, 1319.53)","(518.719, 1336.97)","(477.478, 1336.83)","(595.424, 1696.25)","(618.7, 1684.46)","(624.49, 1666.64)","(394.702, 1702.07)","(400.778, 1684.59)","(441.954, 1684.5)"
"(442.229, 1313.58)","(477.299, 1372.46)","(495.445, 1372.32)","(548.04, 1413.62)","(506.951, 1390.16)","(442.006, 1372.45)","(400.863, 1431.54)","(389.196, 1437.06)","(465.677, 1484.29)","(488.913, 1484.19)","(401.047, 1572.62)","(400.742, 1672.96)","(448.121, 1484.35)","(495.384, 1578.62)","(589.44, 1654.98)","(nan, nan)","(447.923, 1313.59)","(495.376, 1337.22)","(454.089, 1336.87)","(589.501, 1678.62)","(595.406, 1672.81)","(606.874, 1660.66)","(353.995, 1702.01)","(371.493, 1684.46)","(401.18, 1696.2)"
"(424.387, 1319.33)","(448.354, 1372.41)","(489.201, 1372.26)","(536.111, 1413.57)","(500.931, 1413.63)","(424.37, 1372.36)","(394.848, 1431.41)","(395.033, 1407.72)","(447.96, 1484.35)","(465.57, 1484.22)","(395.098, 1578.26)","(383.218, 1678.52)","(441.839, 1484.36)","(483.215, 1578.72)","(583.197, 1625.85)","(nan, nan)","(436.243, 1307.65)","(488.95, 1331.07)","(447.77, 1331.04)","(583.617, 1666.72)","(589.276, 1660.84)","(589.456, 1625.72)","(336.14, 1696.28)","(347.934, 1684.43)","(389.222, 1702.04)"
"(401.229, 1319.36)","(442.239, 1366.59)","(477.402, 1366.5)","(512.855, 1419.61)","(488.953, 1395.95)","(406.658, 1372.27)","(365.501, 1431.37)","(377.426, 1425.33)","(441.924, 1484.23)","(448.123, 1484.12)","(389.036, 1578.32)","(353.689, 1678.56)","(418.497, 1484.27)","(459.894, 1584.42)","(554.11, 1625.36)","(nan, nan)","(412.671, 1313.54)","(471.472, 1336.88)","(430.332, 1331.07)","(583.241, 1649.12)","(583.288, 1631.57)","(577.413, 1619.69)","(306.941, 1696.23)","(330.186, 1678.81)","(353.995, 1702.14)"
"(400.684, 1331.26)","(436.208, 1372.42)","(454.06, 1372.52)","(494.852, 1430.97)","(454.026, 1419.49)","(395.255, 1372.33)","(354.155, 1431.54)","(359.726, 1425.29)","(424.329, 1484.27)","(441.969, 1484.25)","(365.698, 1578.73)","(347.895, 1690.33)","(400.942, 1484.33)","(441.797, 1590.28)","(542.15, 1607.86)","(nan, nan)","(400.588, 1325.16)","(448.215, 1336.75)","(406.665, 1331.16)","(577.351, 1631.71)","(577.458, 1625.47)","(548.031, 1584.49)","(306.575, 1702.11)","(318.474, 1690.39)","(348.05, 1713.6)"
"(383.27, 1336.86)","(406.766, 1378.28)","(442.238, 1378.06)","(471.62, 1431.02)","(442.305, 1431.08)","(383.189, 1378.15)","(348.111, 1431.4)","(347.867, 1425.3)","(401.021, 1484.07)","(430.161, 1484.06)","(377.206, 1578.49)","(341.863, 1684.53)","(394.687, 1484.11)","(389.116, 1578.52)","(347.773, 1684.41)","(nan, nan)","(389.016, 1325.34)","(441.803, 1336.93)","(395.175, 1331.3)","(306.55, 1707.87)","(306.935, 1707.96)","(347.631, 1696.17)","(300.659, 1707.84)","(306.839, 1702.17)","(336.159, 1708.11)"
