nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,mid_hip,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear,left_big_toe,left_small_toe,left_heel,right_big_toe,right_small_toe,right_heel
"(542.358, 1142.7)","(589.267, 1183.99)","(624.698, 1183.92)","(636.571, 1242.96)","(606.908, 1242.66)","(559.874, 1183.91)","(536.474, 1243.05)","(512.865, 1243.01)","(583.322, 1319.32)","(589.521, 1319.39)","(548.161, 1407.85)","(530.349, 1507.84)","(559.97, 1313.6)","(542.415, 1413.53)","(530.519, 1513.61)","(nan, nan)","(548.307, 1131.07)","(618.63, 1142.71)","(577.609, 1142.57)","(495.082, 1525.31)","(495.318, 1525.58)","(536.227, 1525.41)","(489.385, 1525.36)","(495.271, 1525.27)","(530.474, 1525.37)"
"(536.016, 1142.82)","(577.411, 1189.72)","(595.18, 1189.81)","(630.165, 1242.95)","(583.361, 1237.01)","(542.036, 1189.66)","(530.241, 1243.02)","(494.911, 1254.77)","(571.558, 1307.8)","(583.568, 1313.46)","(542.013, 1407.72)","(518.607, 1507.88)","(542.369, 1307.78)","(536.422, 1407.81)","(524.411, 1513.73)","(nan, nan)","(536.459, 1136.92)","(589.343, 1148.42)","(548.121, 1142.85)","(489.165, 1525.57)","(494.965, 1531.15)","(530.361, 1525.6)","(489.007, 1525.5)","(494.948, 1525.36)","(524.564, 1525.39)"
"(506.77, 1148.36)","(548.261, 1195.5)","(589.062, 1195.41)","(595.385, 1248.83)","(571.559, 1272.3)","(530.419, 1195.47)","(501.148, 1248.86)","(488.963, 1266.49)","(542.493, 1319.47)","(577.361, 1319.45)","(530.27, 1419.59)","(512.841, 1513.68)","(536.081, 1319.48)","(501.015, 1425.27)","(518.684, 1519.54)","(nan, nan)","(512.798, 1136.93)","(583.172, 1142.89)","(536.081, 1142.85)","(483.223, 1531.39)","(489.324, 1531.69)","(536.083, 1525.73)","(483.303, 1525.46)","(489.279, 1525.34)","(530.406, 1525.39)"
"(489.503, 1148.48)","(536.469, 1195.48)","(565.665, 1195.62)","(583.436, 1248.63)","(536.504, 1254.86)","(506.822, 1195.54)","(495.159, 1248.6)","(459.858, 1284.06)","(536.35, 1319.44)","(548.149, 1319.42)","(512.703, 1425.2)","(501.123, 1525.17)","(512.852, 1319.5)","(494.852, 1425.45)","(512.792, 1525.16)","(nan, nan)","(495.27, 1142.72)","(nan, nan)","(524.607, 1148.53)","(483.286, 1531.52)","(489.327, 1537.23)","(530.506, 1525.75)","(483.229, 1531.22)","(489.133, 1525.64)","(518.75, 1525.68)"
"(483.078, 1148.6)","(524.415, 1195.72)","(542.289, 1195.73)","(559.877, 1254.54)","(536.223, 1289.96)","(489.436, 1195.74)","(483.276, 1248.99)","(448.275, 1284.17)","(524.589, 1319.37)","(536.553, 1319.34)","(494.922, 1419.58)","(506.928, 1525.23)","(495.412, 1319.5)","(465.688, 1425.35)","(553.915, 1431.38)","(nan, nan)","(488.836, 1142.68)","(536.584, 1148.6)","(494.981, 1148.53)","(500.941, 1519.65)","(524.463, 1513.59)","(565.667, 1407.72)","(483.119, 1537.24)","(489.096, 1531.46)","(524.469, 1531.32)"
"(448.359, 1148.73)","(495.296, 1195.88)","(530.353, 1195.87)","(512.699, 1248.57)","(453.836, 1236.95)","(483.163, 1196)","(454.01, 1260.57)","(447.743, 1248.88)","(500.924, 1331.07)","(530.269, 1331.05)","(489.016, 1425.27)","(506.905, 1525.38)","(489.253, 1331.16)","(442.285, 1425.33)","(524.478, 1449.02)","(nan, nan)","(459.825, 1148.34)","(nan, nan)","(489.024, 1148.77)","(495.163, 1525.29)","(501.169, 1519.62)","(530.503, 1472.44)","(483.364, 1537.41)","(489.386, 1531.58)","(524.612, 1531.29)"
[ 445.3265 1148.81  ],[ 492.1555 1195.805 ],[ 512.826 1195.84 ],[ 494.9925 1245.685 ],"(nan, nan)",[ 477.326 1195.99 ],[ 454.0205 1257.68  ],[ 441.8765 1248.79  ],[ 495.098 1331.055],[ 515.5905 1331.035 ],[ 489.035 1428.175],[ 509.8205 1525.335 ],[ 483.3655 1331.165 ],[ 424.4895 1425.33  ],[ 515.7  1443.26],"(2632.37, 636.493)",[ 453.899 1148.435],"(2620.57, 642.449)",[ 480.275 1148.835],"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)",[ 524.6185 1531.325 ]
"(442.294, 1148.89)","(489.015, 1195.73)","(495.299, 1195.81)","(477.286, 1242.8)","(441.877, 1236.85)","(471.489, 1195.98)","(454.031, 1254.79)","(436.01, 1248.7)","(489.272, 1331.04)","(500.912, 1331.02)","(489.054, 1431.08)","(512.736, 1525.29)","(477.478, 1331.17)","(406.694, 1425.33)","(506.922, 1437.5)","(nan, nan)","(447.973, 1148.53)","(nan, nan)","(471.526, 1148.9)","(506.79, 1502.01)","(512.819, 1490.22)","(530.236, 1431.38)","(489.334, 1537.43)","(495.196, 1531.64)","(524.625, 1531.36)"
"(424.45, 1148.67)","(459.914, 1195.7)","(483.275, 1195.5)","(442.291, 1242.69)","(406.95, 1225.28)","(448.173, 1195.94)","(442.105, 1249.08)","(406.74, 1248.8)","(483.133, 1325.34)","(489.346, 1325.23)","(465.634, 1425.48)","(512.837, 1519.53)","(459.671, 1331.04)","(395.013, 1402)","(483.138, 1443.19)","(nan, nan)","(436.187, 1142.89)","(nan, nan)","(447.982, 1148.72)","(489.186, 1525.24)","(494.956, 1513.68)","(489.287, 1443.16)","(483.286, 1543.08)","(489.278, 1531.62)","(536.183, 1525.49)"
"(406.672, 1148.41)","(448.082, 1195.52)","(465.549, 1195.51)","(441.919, 1242.57)","(395.117, 1213.42)","(442.145, 1195.73)","(436.185, 1243.11)","(395.14, 1237)","(447.928, 1325.17)","(465.547, 1325.2)","(448.321, 1425.39)","(495.349, 1513.63)","(441.814, 1325.28)","(354.097, 1395.99)","(447.84, 1443.13)","(nan, nan)","(412.67, 1142.61)","(nan, nan)","(441.904, 1148.61)","(448.052, 1496.14)","(447.935, 1484.54)","(465.57, 1448.97)","(483.375, 1531.22)","(495.004, 1525.52)","(518.567, 1525.15)"
"(394.958, 1148.56)","(436.002, 1189.78)","(436.096, 1189.69)","(406.664, 1231.2)","(371.415, 1207.52)","(430.339, 1189.99)","(441.958, 1242.88)","(394.68, 1248.86)","(436.304, 1313.48)","(442.299, 1313.43)","(442.225, 1419.54)","(500.891, 1507.74)","(424.315, 1313.52)","(347.866, 1390.19)","(412.596, 1460.83)","(nan, nan)","(400.641, 1142.7)","(nan, nan)","(412.791, 1148.5)","(400.851, 1496.15)","(401.223, 1490.33)","(436.151, 1460.81)","(483.191, 1531.2)","(489.203, 1525.47)","(524.546, 1519.48)"
"(377.381, 1148.35)","(406.843, 1189.84)","(406.854, 1189.91)","(394.799, 1236.85)","(353.995, 1201.67)","(401.066, 1189.9)","(424.394, 1242.76)","(371.377, 1254.81)","(412.578, 1301.86)","(435.973, 1301.96)","(441.835, 1401.86)","(495.393, 1490.41)","(401.075, 1301.83)","(324.27, 1389.88)","(389.189, 1478.07)","(nan, nan)","(389.025, 1136.99)","(nan, nan)","(400.915, 1148.37)","(359.81, 1507.93)","(371.452, 1507.76)","(400.784, 1478.27)","(483.324, 1525.67)","(489.389, 1525.3)","(518.738, 1507.9)"
"(353.949, 1142.9)","(394.984, 1189.75)","(388.969, 1189.82)","(365.596, 1242.65)","(348.07, 1207.71)","(400.686, 1189.75)","(401.207, 1242.89)","(354.064, 1243.04)","(394.766, 1301.9)","(389.012, 1301.86)","(306.76, 1384.47)","(348.114, 1484.2)","(395.144, 1301.89)","(436.333, 1407.63)","(494.955, 1490.2)","(nan, nan)","(359.788, 1136.83)","(nan, nan)","(394.782, 1142.63)","(488.91, 1525.59)","(489.312, 1525.53)","(501.184, 1496.19)","(318.569, 1525.26)","(330.223, 1519.57)","(354.012, 1490.33)"
"(347.641, 1142.87)","(377.261, 1183.88)","(359.93, 1184.05)","(353.947, 1231.16)","(330.226, 1213.56)","(383.141, 1178.13)","(395.239, 1237.01)","(347.916, 1243)","(377.226, 1296.21)","(383.302, 1296.21)","(418.655, 1396.07)","(489.243, 1484.26)","(365.558, 1301.63)","(300.439, 1384.38)","(312.582, 1490.13)","(nan, nan)","(348.053, 1136.84)","(nan, nan)","(365.661, 1142.72)","(283.131, 1519.71)","(300.526, 1525.28)","(336.034, 1496.22)","(483.277, 1525.48)","(489.102, 1519.58)","(495.343, 1490.08)"
"(324.324, 1148.33)","(354.101, 1184.02)","(353.998, 1189.65)","(353.997, 1236.89)","(312.786, 1231.18)","(353.749, 1184.03)","(383.216, 1237.06)","(330.297, 1248.66)","(353.8, 1296.1)","(365.535, 1296.01)","(400.676, 1390.32)","(483.214, 1478.29)","(347.893, 1296.12)","(265.399, 1384.41)","(294.833, 1496.18)","(336.059, 1142.66)","(336.209, 1136.95)","(nan, nan)","(353.816, 1142.79)","(247.878, 1525.38)","(259.519, 1525.75)","(301.032, 1519.5)","(477.476, 1525.2)","(483.417, 1513.68)","(489.445, 1478.56)"
"(306.927, 1142.77)","(347.882, 1178.12)","(342.052, 1172.3)","(324.268, 1225.14)","(300.781, 1207.45)","(348.068, 1183.89)","(353.883, 1242.75)","(312.507, 1236.96)","(341.947, 1296.02)","(347.77, 1295.96)","(389.063, 1390.29)","(471.492, 1472.55)","(335.97, 1296.01)","(259.607, 1389.9)","(259.538, 1501.92)","(nan, nan)","(312.812, 1131.07)","(nan, nan)","(347.677, 1142.6)","(224.245, 1519.71)","(241.856, 1525.5)","(265.656, 1519.56)","(477.294, 1502.06)","(477.455, 1495.97)","(489.009, 1478.07)"
"(294.852, 1148.43)","(330.144, 1183.94)","(318.439, 1184.09)","(300.75, 1219.38)","(265.412, 1201.66)","(336.159, 1183.99)","(347.722, 1242.52)","(295.018, 1231.04)","(318.403, 1296.14)","(336.055, 1296.12)","(359.785, 1396.14)","(453.807, 1454.83)","(306.928, 1296.2)","(253.617, 1390.17)","(224.232, 1507.75)","(nan, nan)","(300.701, 1142.56)","(nan, nan)","(312.749, 1148.32)","(200.584, 1513.76)","(206.417, 1525.21)","(241.774, 1519.66)","(465.624, 1490.27)","(471.607, 1484.44)","(477.436, 1454.86)"
"(265.602, 1142.81)","(306.893, 1178.1)","(306.915, 1178.06)","(300.615, 1236.76)","(259.467, 1207.73)","(306.443, 1183.9)","(312.51, 1242.93)","(259.683, 1243)","(306.513, 1301.63)","(312.675, 1296.1)","(347.565, 1395.9)","(441.841, 1437.44)","(300.56, 1296.23)","(241.759, 1390.3)","(212.372, 1507.87)","(nan, nan)","(277.205, 1131.06)","(nan, nan)","(300.917, 1136.93)","(171.242, 1519.44)","(177.179, 1525.45)","(218.311, 1525.27)","(448.023, 1484.17)","(453.861, 1478.24)","(448.154, 1442.95)"
"(253.781, 1148.43)","(294.971, 1183.93)","(277.318, 1184.04)","(259.583, 1236.92)","(224.298, 1231.03)","(300.789, 1183.88)","(300.949, 1242.87)","(253.433, 1236.86)","(294.722, 1301.69)","(300.58, 1301.66)","(318.481, 1413.73)","(412.701, 1431.49)","(283.077, 1301.67)","(218.239, 1390.38)","(206.391, 1507.75)","(nan, nan)","(259.544, 1136.95)","(nan, nan)","(289.049, 1142.66)","(165.406, 1519.39)","(171.341, 1525.38)","(206.713, 1525.22)","(442.093, 1478.18)","(442.059, 1466.66)","(441.79, 1431.16)"
"(247.589, 1148.46)","(271.408, 1189.74)","(271.38, 1189.69)","(259.427, 1242.78)","(212.576, 1231.02)","(265.464, 1189.81)","(271.281, 1248.48)","(218.463, 1237.05)","(259.816, 1313.43)","(277.27, 1307.71)","(300.455, 1413.64)","(395.267, 1430.99)","(259.343, 1307.76)","(206.785, 1396.22)","(194.702, 1507.91)","(nan, nan)","(253.378, 1142.62)","(nan, nan)","(259.858, 1148.33)","(165.167, 1513.82)","(165.511, 1525.29)","(200.664, 1525.25)","(424.493, 1466.68)","(418.476, 1454.91)","(406.964, 1419.5)"
"(212.593, 1148.62)","(253.912, 1189.95)","(253.715, 1189.7)","(224.192, 1236.97)","(200.747, 1230.98)","(259.392, 1195.7)","(259.298, 1249.05)","(206.634, 1243.05)","(253.654, 1307.76)","(259.517, 1307.62)","(265.474, 1425.15)","(371.399, 1425.52)","(247.651, 1307.79)","(200.622, 1396.18)","(165.508, 1513.65)","(nan, nan)","(218.481, 1142.73)","(nan, nan)","(253.469, 1148.41)","(153.583, 1519.62)","(159.385, 1525.42)","(171.248, 1525.35)","(395.149, 1454.88)","(394.999, 1443.2)","(394.748, 1419.44)"
"(15.2309, 1148.83)","(15.0858, 1160.67)","(15.1155, 1160.49)","(15.1808, 1207.52)","(18.1097, 1225.06)","(nan, nan)","(nan, nan)","(nan, nan)","(12.1891, 1249.04)","(15.0484, 1248.94)","(nan, nan)","(nan, nan)","(59.2407, 1248.97)","(15.1074, 1266.44)","(nan, nan)","(nan, nan)","(15.1941, 1142.57)","(nan, nan)","(15.0857, 1142.66)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(206.356, 1148.84)","(247.555, 1195.52)","(247.651, 1189.95)","(212.468, 1242.62)","(177.066, 1236.87)","(247.646, 1195.65)","(241.828, 1248.99)","(200.636, 1248.53)","(241.83, 1319.43)","(253.444, 1313.64)","(247.73, 1430.98)","(353.55, 1425.19)","(224.321, 1319.47)","(171.414, 1407.73)","(165.706, 1519.4)","(nan, nan)","(206.705, 1148.36)","(nan, nan)","(218.589, 1148.62)","(141.902, 1525.51)","(159.247, 1531.25)","(177.219, 1525.41)","(377.312, 1437.41)","(365.669, 1437.26)","(359.833, 1407.74)"
"(182.964, 1148.86)","(218.311, 1195.8)","(218.549, 1195.67)","(177.205, 1236.81)","(159.574, 1242.7)","(212.597, 1201.38)","(206.68, 1260.46)","(165.42, 1254.83)","(212.66, 1331)","(224.381, 1325.35)","(212.471, 1431.1)","(312.591, 1413.71)","(212.235, 1331.13)","(165.351, 1419.56)","(171.457, 1525.26)","(nan, nan)","(200.463, 1148.44)","(nan, nan)","(212.281, 1148.85)","(135.982, 1531.15)","(159.193, 1531.61)","(188.949, 1525.7)","(347.955, 1442.97)","(347.863, 1437.24)","(330.243, 1401.79)"
"(165.29, 1154.62)","(206.612, 1201.58)","(218.377, 1201.6)","(165.251, 1225.23)","(112.384, 1195.94)","(194.691, 1201.67)","(165.419, 1260.64)","(124.226, 1272.33)","(206.489, 1336.99)","(212.676, 1337.03)","(171.149, 1431.02)","(177.223, 1525.37)","(194.662, 1336.92)","(159.203, 1425.46)","(171.427, 1525.23)","(nan, nan)","(171.15, 1148.96)","(nan, nan)","(200.49, 1154.72)","(130.067, 1531.6)","(153.568, 1537.25)","(200.551, 1525.74)","(135.939, 1531.55)","(153.478, 1531.29)","(200.688, 1531.22)"
"(153.406, 1154.89)","(194.77, 1201.96)","(212.404, 1201.92)","(200.628, 1248.87)","(118.148, 1213.48)","(165.433, 1207.5)","(118.539, 1254.74)","(112.064, 1201.63)","(188.925, 1337.18)","(206.559, 1337.15)","(159.222, 1430.95)","(171.172, 1513.82)","(165.596, 1337.21)","(130.16, 1431.03)","(171.445, 1519.7)","(nan, nan)","(159.247, 1154.39)","(nan, nan)","(165.727, 1154.79)","(129.949, 1531.63)","(153.489, 1537.36)","(200.651, 1525.59)","(135.919, 1525.69)","(147.622, 1525.48)","(194.724, 1525.32)"
"(124.036, 1154.68)","(171.198, 1201.92)","(206.404, 1201.83)","(230.218, 1248.92)","(183.029, 1272.29)","(153.554, 1207.49)","(112.461, 1260.58)","(106.356, 1207.67)","(165.612, 1331.3)","(194.875, 1331.3)","(147.746, 1425.35)","(171.345, 1513.73)","(159.323, 1331.31)","(118.513, 1430.97)","(171.489, 1519.69)","(nan, nan)","(135.902, 1154.29)","(nan, nan)","(159.562, 1154.89)","(135.926, 1531.69)","(159.222, 1537.42)","(200.681, 1525.55)","(153.395, 1525.7)","(159.245, 1525.45)","(200.52, 1519.66)"
"(112.315, 1160.5)","(159.3, 1207.47)","(171.247, 1207.5)","(206.451, 1248.94)","(100.645, 1254.65)","(130.053, 1207.56)","(106.273, 1248.97)","(71.3783, 1225.26)","(159.349, 1336.93)","(165.272, 1336.82)","(118.574, 1425.51)","(206.353, 1443.21)","(153.357, 1337.03)","(112.602, 1431.22)","(171.401, 1525.24)","(nan, nan)","(118.032, 1154.58)","(nan, nan)","(136.049, 1160.39)","(147.718, 1531.71)","(159.459, 1537.43)","(200.652, 1525.46)","(165.375, 1513.55)","(200.622, 1478.28)","(212.622, 1443.03)"
"(83.0808, 1160.6)","(124.393, 1201.69)","(159.326, 1201.75)","(171.363, 1254.73)","(77.1805, 1254.65)","(112.341, 1201.69)","(71.0767, 1254.54)","(65.2859, 1231)","(135.83, 1331.31)","(153.507, 1331.17)","(106.279, 1430.95)","(165.553, 1460.76)","(118.471, 1336.82)","(112.328, 1431.44)","(177.262, 1519.59)","(nan, nan)","(100.639, 1154.67)","(nan, nan)","(118.006, 1154.89)","(153.381, 1537.36)","(159.705, 1543.19)","(206.372, 1525.18)","(147.76, 1519.42)","(153.55, 1496.13)","(182.996, 1454.78)"
"(71.4023, 1154.75)","(118.474, 1201.4)","(141.776, 1195.9)","(165.385, 1242.58)","(159.563, 1242.7)","(112.058, 1201.52)","(nan, nan)","(nan, nan)","(112.618, 1336.86)","(124.109, 1336.77)","(71.4282, 1419.48)","(165.321, 1496.06)","(112.098, 1336.98)","(112.187, 1431.27)","(177.034, 1519.53)","(nan, nan)","(82.8517, 1154.34)","(nan, nan)","(112.26, 1154.7)","(147.758, 1531.64)","(159.532, 1537.26)","(206.255, 1525.34)","(129.98, 1525.5)","(135.92, 1519.64)","(188.834, 1513.62)"
"(65.0664, 1154.75)","(106.393, 1195.92)","(118.354, 1195.95)","(153.622, 1248.56)","(159.637, 1242.61)","(71.3013, 1196.05)","(nan, nan)","(nan, nan)","(94.738, 1336.76)","(112.18, 1331.26)","(nan, nan)","(nan, nan)","(77.1485, 1336.82)","(100.641, 1425.41)","(165.451, 1513.78)","(nan, nan)","(65.5031, 1154.27)","(nan, nan)","(77.1731, 1154.46)","(135.862, 1531.36)","(153.492, 1531.6)","(188.965, 1525.27)","(nan, nan)","(nan, nan)","(nan, nan)"
"(nan, nan)","(71.4913, 1195.84)","(112.088, 1195.81)","(147.777, 1242.64)","(153.522, 1242.95)","(59.275, 1195.77)","(12.2102, 1248.85)","(15.1153, 1248.66)","(71.3118, 1325.15)","(88.79, 1319.47)","(12.2155, 1384.26)","(82.8566, 1472.5)","(65.3794, 1325.38)","(100.636, 1419.45)","(159.577, 1490.42)","(nan, nan)","(59.3078, 1148.49)","(nan, nan)","(71.0277, 1154.37)","(136.002, 1525.67)","(159.349, 1525.69)","(165.688, 1496.19)","(65.0628, 1501.97)","(65.3228, 1484.59)","(106.299, 1478.33)"
"(15.0442, 1148.47)","(65.2384, 1195.62)","(100.436, 1195.72)","(153.425, 1242.56)","(153.549, 1237.03)","(12.1843, 1195.63)","(15.0685, 1248.67)","(15.138, 1278.21)","(59.3509, 1325.32)","(71.1772, 1325.26)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(12.1752, 1142.66)","(88.8187, 1154.44)","(59.1963, 1148.67)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(15.096, 1148.73)","(64.8943, 1195.44)","(82.9277, 1190)","(130.026, 1242.55)","(171.41, 1242.76)","(12.2015, 1195.43)","(18.0686, 1248.76)","(18.0453, 1295.84)","(12.2019, 1313.5)","(53.3306, 1313.54)","(65.0366, 1390.09)","(141.75, 1490.1)","(15.0508, 1313.54)","(15.0613, 1390.13)","(15.1241, 1484.45)","(nan, nan)","(15.0665, 1142.86)","(71.2902, 1148.59)","(nan, nan)","(12.1879, 1496.03)","(15.0471, 1496.04)","(15.0724, 1496.05)","(153.415, 1507.79)","(159.337, 1507.91)","(141.779, 1507.9)"
"(15.1162, 1148.59)","(15.045, 1195.54)","(59.2404, 1189.98)","(112.201, 1225.17)","(82.9866, 1201.55)","(15.0875, 1195.51)","(nan, nan)","(nan, nan)","(15.1033, 1307.79)","(15.0479, 1301.96)","(59.1715, 1390.2)","(118.337, 1478.66)","(15.1003, 1313.58)","(59.2939, 1390.22)","(118.342, 1484.07)","(15.1254, 1148.44)","(15.1009, 1142.62)","(nan, nan)","(15.0545, 1148.38)","(136.025, 1501.98)","(130.008, 1496.18)","(124.224, 1484.6)","(147.569, 1507.84)","(135.942, 1513.75)","(124.052, 1484.51)"
"(15.0492, 1166.32)","(15.0785, 1184.08)","(15.0783, 1184.02)","(100.464, 1236.94)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(15.115, 1295.78)","(15.1163, 1295.92)","(12.1865, 1389.86)","(118.25, 1478.43)","(15.0907, 1295.88)","(12.1995, 1389.92)","(118.01, 1478.54)","(15.0624, 1154.7)","(15.0405, 1154.53)","(15.0842, 1148.91)","(15.0374, 1148.66)","(135.835, 1484.5)","(129.998, 1484.21)","(118.549, 1490.06)","(153.48, 1484.41)","(141.774, 1490.28)","(124.057, 1484.46)"
"(15.0905, 1166.26)","(15.0803, 1184.06)","(15.0451, 1189.76)","(65.4906, 1236.79)","(65.0207, 1195.8)","(15.0931, 1172.3)","(71.087, 1231.13)","(59.2638, 1201.79)","(15.1278, 1295.74)","(15.1088, 1295.73)","(15.0808, 1389.97)","(112.134, 1460.69)","(15.1264, 1295.79)","(15.0779, 1390.09)","(112.101, 1454.92)","(15.0616, 1154.79)","(15.1133, 1154.25)","(15.033, 1154.36)","(15.0794, 1148.47)","(118.237, 1484.47)","(118.492, 1484.06)","(118.226, 1466.5)","(118.194, 1490.27)","(118.211, 1490.15)","(118.243, 1466.59)"
"(15.1335, 1142.86)","(15.1006, 1178.11)","(15.1392, 1189.74)","(15.0755, 1242.93)","(15.0487, 1231.05)","(41.671, 1154.87)","(94.7101, 1219.42)","(12.2232, 1207.6)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(15.1435, 1142.82)","(15.1321, 1125.18)","(15.1486, 1148.62)","(15.1091, 1125.22)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(15.1335, 1142.86)","(15.1006, 1178.11)","(15.1392, 1189.74)","(15.0755, 1242.93)","(nan, nan)","(41.671, 1154.87)","(94.7101, 1219.42)","(nan, nan)","(2090.6, 1089.73)","(2037.71, 1101.59)","(nan, nan)","(nan, nan)","(2132.01, 1083.9)","(nan, nan)","(nan, nan)","(15.1435, 1142.82)","(15.1321, 1125.18)","(15.1486, 1148.62)","(15.1091, 1125.22)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
